"scenario","audit_rate","replicate","method","estimate","true_moment","brier","auc"
"prior_shift",0.2,71,"Augmented: External same-X recalibrated",0.0694264839696282,0.0678071585649271,0.118810175881252,0.907476536630288
"prior_shift",0.2,71,"Plug-in: External same-X recalibrated",0.0673197281824358,0.0678071585649271,0.118810175881252,0.907476536630288
"prior_shift",0.2,71,"Augmented: External BISG-like",0.0683352492558039,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,71,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,72,"IPW",0.0665438715609801,0.0678071585649271,NA,NA
"prior_shift",0.2,72,"Augmented: Target-audit same-X",0.0678531019786337,0.0678071585649271,0.119435367036738,0.906516122290364
"prior_shift",0.2,72,"Plug-in: Target-audit same-X",0.0677695425540171,0.0678071585649271,0.119435367036738,0.906516122290364
"prior_shift",0.2,72,"Augmented: External same-X",0.0674651559836907,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,72,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,72,"Augmented: External same-X distorted",0.0681208109951774,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,72,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,72,"Augmented: External same-X recalibrated",0.0676740122360679,0.0678071585649271,0.11897306200206,0.907131231590154
"prior_shift",0.2,72,"Plug-in: External same-X recalibrated",0.0661952352485446,0.0678071585649271,0.11897306200206,0.907131231590154
"prior_shift",0.2,72,"Augmented: External BISG-like",0.065178193713595,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,72,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,73,"IPW",0.0678500969981181,0.0678071585649271,NA,NA
"prior_shift",0.2,73,"Augmented: Target-audit same-X",0.0673821577103563,0.0678071585649271,0.119338075388964,0.906797421478535
"prior_shift",0.2,73,"Plug-in: Target-audit same-X",0.0678571584276026,0.0678071585649271,0.119338075388964,0.906797421478535
"prior_shift",0.2,73,"Augmented: External same-X",0.0675844307974317,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,73,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,73,"Augmented: External same-X distorted",0.0671642034988977,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,73,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,73,"Augmented: External same-X recalibrated",0.0674897468286262,0.0678071585649271,0.118966264359925,0.907210193911607
"prior_shift",0.2,73,"Plug-in: External same-X recalibrated",0.0671414815751933,0.0678071585649271,0.118966264359925,0.907210193911607
"prior_shift",0.2,73,"Augmented: External BISG-like",0.068179905759764,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,73,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,74,"IPW",0.0684504121900031,0.0678071585649271,NA,NA
"prior_shift",0.2,74,"Augmented: Target-audit same-X",0.069360728135664,0.0678071585649271,0.119381830966591,0.906484119364383
"prior_shift",0.2,74,"Plug-in: Target-audit same-X",0.0694561488610878,0.0678071585649271,0.119381830966591,0.906484119364383
"prior_shift",0.2,74,"Augmented: External same-X",0.0693117748617768,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,74,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,74,"Augmented: External same-X distorted",0.0693049551452492,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,74,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,74,"Augmented: External same-X recalibrated",0.0692917041209394,0.0678071585649271,0.11887195442724,0.907356101129246
"prior_shift",0.2,74,"Plug-in: External same-X recalibrated",0.0670077689598917,0.0678071585649271,0.11887195442724,0.907356101129246
"prior_shift",0.2,74,"Augmented: External BISG-like",0.0690698606970064,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,74,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,75,"IPW",0.0662267839506888,0.0678071585649271,NA,NA
"prior_shift",0.2,75,"Augmented: Target-audit same-X",0.0667447483009659,0.0678071585649271,0.119465599419067,0.906728060034877
"prior_shift",0.2,75,"Plug-in: Target-audit same-X",0.0669574588130435,0.0678071585649271,0.119465599419067,0.906728060034877
"prior_shift",0.2,75,"Augmented: External same-X",0.0669499230346042,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,75,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,75,"Augmented: External same-X distorted",0.0668463755534035,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,75,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,75,"Augmented: External same-X recalibrated",0.0667659248844015,0.0678071585649271,0.118935555977468,0.907429315986441
"prior_shift",0.2,75,"Plug-in: External same-X recalibrated",0.0661916408196794,0.0678071585649271,0.118935555977468,0.907429315986441
"prior_shift",0.2,75,"Augmented: External BISG-like",0.0682153336258272,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,75,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,76,"IPW",0.0638226532629688,0.0678071585649271,NA,NA
"prior_shift",0.2,76,"Augmented: Target-audit same-X",0.0660026151440431,0.0678071585649271,0.119356422715137,0.906913742317665
"prior_shift",0.2,76,"Plug-in: Target-audit same-X",0.0663262880715134,0.0678071585649271,0.119356422715137,0.906913742317665
"prior_shift",0.2,76,"Augmented: External same-X",0.0656846723288426,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,76,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,76,"Augmented: External same-X distorted",0.0655112160527708,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,76,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,76,"Augmented: External same-X recalibrated",0.0658772018686598,0.0678071585649271,0.119048501982024,0.907354403014806
"prior_shift",0.2,76,"Plug-in: External same-X recalibrated",0.0657493740252652,0.0678071585649271,0.119048501982024,0.907354403014806
"prior_shift",0.2,76,"Augmented: External BISG-like",0.0652870278361948,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,76,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,77,"IPW",0.064382265783914,0.0678071585649271,NA,NA
"prior_shift",0.2,77,"Augmented: Target-audit same-X",0.0694788055371014,0.0678071585649271,0.119119711792518,0.907244678697154
"prior_shift",0.2,77,"Plug-in: Target-audit same-X",0.0699126107245776,0.0678071585649271,0.119119711792518,0.907244678697154
"prior_shift",0.2,77,"Augmented: External same-X",0.0689027738750529,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,77,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,77,"Augmented: External same-X distorted",0.0696576047642783,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,77,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,77,"Augmented: External same-X recalibrated",0.069567614249858,0.0678071585649271,0.118992720816933,0.907389214360823
"prior_shift",0.2,77,"Plug-in: External same-X recalibrated",0.0691166731610742,0.0678071585649271,0.118992720816933,0.907389214360823
"prior_shift",0.2,77,"Augmented: External BISG-like",0.0683883525598695,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,77,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,78,"IPW",0.0723899855421429,0.0678071585649271,NA,NA
"prior_shift",0.2,78,"Augmented: Target-audit same-X",0.0682092539938674,0.0678071585649271,0.119079127348068,0.907028495666543
"prior_shift",0.2,78,"Plug-in: Target-audit same-X",0.0683225449412737,0.0678071585649271,0.119079127348068,0.907028495666543
"prior_shift",0.2,78,"Augmented: External same-X",0.0685833603354317,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,78,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,78,"Augmented: External same-X distorted",0.0680874494315317,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,78,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,78,"Augmented: External same-X recalibrated",0.0682223948029307,0.0678071585649271,0.118852579346766,0.907318220114819
"prior_shift",0.2,78,"Plug-in: External same-X recalibrated",0.0676708119294095,0.0678071585649271,0.118852579346766,0.907318220114819
"prior_shift",0.2,78,"Augmented: External BISG-like",0.0690287456963539,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,78,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,79,"IPW",0.0657215844782685,0.0678071585649271,NA,NA
"prior_shift",0.2,79,"Augmented: Target-audit same-X",0.0673938014105778,0.0678071585649271,0.119530551185258,0.906401956750331
"prior_shift",0.2,79,"Plug-in: Target-audit same-X",0.0672003187006283,0.0678071585649271,0.119530551185258,0.906401956750331
"prior_shift",0.2,79,"Augmented: External same-X",0.0670284308920591,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,79,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,79,"Augmented: External same-X distorted",0.0673659364734123,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,79,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,79,"Augmented: External same-X recalibrated",0.0671922280868851,0.0678071585649271,0.118903140738281,0.907294642448942
"prior_shift",0.2,79,"Plug-in: External same-X recalibrated",0.0676373767972368,0.0678071585649271,0.118903140738281,0.907294642448942
"prior_shift",0.2,79,"Augmented: External BISG-like",0.0667969763418464,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,79,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,80,"IPW",0.0691362217475326,0.0678071585649271,NA,NA
"prior_shift",0.2,80,"Augmented: Target-audit same-X",0.0677416425366228,0.0678071585649271,0.11930621818033,0.906806107987016
"prior_shift",0.2,80,"Plug-in: Target-audit same-X",0.067472060290812,0.0678071585649271,0.11930621818033,0.906806107987016
"prior_shift",0.2,80,"Augmented: External same-X",0.0681945401085003,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,80,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,80,"Augmented: External same-X distorted",0.0676176742925459,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,80,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,80,"Augmented: External same-X recalibrated",0.0677044713286938,0.0678071585649271,0.118869958422183,0.907230440660697
"prior_shift",0.2,80,"Plug-in: External same-X recalibrated",0.0676117061785164,0.0678071585649271,0.118869958422183,0.907230440660697
"prior_shift",0.2,80,"Augmented: External BISG-like",0.0678571203268087,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,80,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,81,"IPW",0.0701652680828832,0.0678071585649271,NA,NA
"prior_shift",0.2,81,"Augmented: Target-audit same-X",0.069666088021939,0.0678071585649271,0.120096505869358,0.905718139127822
"prior_shift",0.2,81,"Plug-in: Target-audit same-X",0.0698541893186353,0.0678071585649271,0.120096505869358,0.905718139127822
"prior_shift",0.2,81,"Augmented: External same-X",0.0692564806287821,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,81,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,81,"Augmented: External same-X distorted",0.0696984285222833,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,81,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,81,"Augmented: External same-X recalibrated",0.0695754255049443,0.0678071585649271,0.119094833116935,0.907240368098961
"prior_shift",0.2,81,"Plug-in: External same-X recalibrated",0.0688577088302891,0.0678071585649271,0.119094833116935,0.907240368098961
"prior_shift",0.2,81,"Augmented: External BISG-like",0.068966914111808,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,81,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,82,"IPW",0.067824757567564,0.0678071585649271,NA,NA
"prior_shift",0.2,82,"Augmented: Target-audit same-X",0.0682222616083541,0.0678071585649271,0.119507737740658,0.906797421478535
"prior_shift",0.2,82,"Plug-in: Target-audit same-X",0.0682183411208494,0.0678071585649271,0.119507737740658,0.906797421478535
"prior_shift",0.2,82,"Augmented: External same-X",0.0685050321071572,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,82,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,82,"Augmented: External same-X distorted",0.067883502579068,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,82,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,82,"Augmented: External same-X recalibrated",0.0681391059125737,0.0678071585649271,0.11910302386628,0.907344410264449
"prior_shift",0.2,82,"Plug-in: External same-X recalibrated",0.0692487434287427,0.0678071585649271,0.11910302386628,0.907344410264449
"prior_shift",0.2,82,"Augmented: External BISG-like",0.0690218669015651,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,82,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,83,"IPW",0.0684221720221005,0.0678071585649271,NA,NA
"prior_shift",0.2,83,"Augmented: Target-audit same-X",0.0675455461302684,0.0678071585649271,0.119406296293923,0.906569939455689
"prior_shift",0.2,83,"Plug-in: Target-audit same-X",0.0676072987701385,0.0678071585649271,0.119406296293923,0.906569939455689
"prior_shift",0.2,83,"Augmented: External same-X",0.0679679927720148,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,83,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,83,"Augmented: External same-X distorted",0.0677161305865265,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,83,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,83,"Augmented: External same-X recalibrated",0.0676275119867065,0.0678071585649271,0.11882340359204,0.907418147618394
"prior_shift",0.2,83,"Plug-in: External same-X recalibrated",0.0662185193016117,0.0678071585649271,0.11882340359204,0.907418147618394
"prior_shift",0.2,83,"Augmented: External BISG-like",0.0673761985968701,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,83,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,84,"IPW",0.0658713540699218,0.0678071585649271,NA,NA
"prior_shift",0.2,84,"Augmented: Target-audit same-X",0.0665492459348073,0.0678071585649271,0.11949659717851,0.906548125216346
"prior_shift",0.2,84,"Plug-in: Target-audit same-X",0.0665917692334264,0.0678071585649271,0.11949659717851,0.906548125216346
"prior_shift",0.2,84,"Augmented: External same-X",0.0667137334395619,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,84,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,84,"Augmented: External same-X distorted",0.0662136782113965,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,84,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,84,"Augmented: External same-X recalibrated",0.0665995382771942,0.0678071585649271,0.118910051865792,0.907390389978512
"prior_shift",0.2,84,"Plug-in: External same-X recalibrated",0.0663376932113244,0.0678071585649271,0.118910051865792,0.907390389978512
"prior_shift",0.2,84,"Augmented: External BISG-like",0.0675538374050827,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,84,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,85,"IPW",0.0722326428887174,0.0678071585649271,NA,NA
"prior_shift",0.2,85,"Augmented: Target-audit same-X",0.0685498791955037,0.0678071585649271,0.119635812224892,0.906134830286524
"prior_shift",0.2,85,"Plug-in: Target-audit same-X",0.0683839137609413,0.0678071585649271,0.119635812224892,0.906134830286524
"prior_shift",0.2,85,"Augmented: External same-X",0.0687354552206215,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,85,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,85,"Augmented: External same-X distorted",0.0684309106354274,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,85,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,85,"Augmented: External same-X recalibrated",0.0685261753709028,0.0678071585649271,0.118931433060099,0.907143902136359
"prior_shift",0.2,85,"Plug-in: External same-X recalibrated",0.0671635557049322,0.0678071585649271,0.118931433060099,0.907143902136359
"prior_shift",0.2,85,"Augmented: External BISG-like",0.0692841328629247,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,85,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,86,"IPW",0.067981829955988,0.0678071585649271,NA,NA
"prior_shift",0.2,86,"Augmented: Target-audit same-X",0.0683947162015548,0.0678071585649271,0.119360968953701,0.90641808883751
"prior_shift",0.2,86,"Plug-in: Target-audit same-X",0.0685230316945102,0.0678071585649271,0.119360968953701,0.90641808883751
"prior_shift",0.2,86,"Augmented: External same-X",0.0683084200183976,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,86,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,86,"Augmented: External same-X distorted",0.0683782062502059,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,86,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,86,"Augmented: External same-X recalibrated",0.068313357866515,0.0678071585649271,0.118898668015243,0.907101514587456
"prior_shift",0.2,86,"Plug-in: External same-X recalibrated",0.0670901297206707,0.0678071585649271,0.118898668015243,0.907101514587456
"prior_shift",0.2,86,"Augmented: External BISG-like",0.0664989040602965,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,86,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,87,"IPW",0.0712445226650421,0.0678071585649271,NA,NA
"prior_shift",0.2,87,"Augmented: Target-audit same-X",0.0676207494615229,0.0678071585649271,0.119475011217317,0.906778546283415
"prior_shift",0.2,87,"Plug-in: Target-audit same-X",0.0676403007833564,0.0678071585649271,0.119475011217317,0.906778546283415
"prior_shift",0.2,87,"Augmented: External same-X",0.0674956153026139,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,87,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,87,"Augmented: External same-X distorted",0.0674045574659077,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,87,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,87,"Augmented: External same-X recalibrated",0.0676490355743104,0.0678071585649271,0.118916033004395,0.907315607631065
"prior_shift",0.2,87,"Plug-in: External same-X recalibrated",0.0677140551386791,0.0678071585649271,0.118916033004395,0.907315607631065
"prior_shift",0.2,87,"Augmented: External BISG-like",0.0699979710483497,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,87,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,88,"IPW",0.0627323165619316,0.0678071585649271,NA,NA
"prior_shift",0.2,88,"Augmented: Target-audit same-X",0.0648380837888815,0.0678071585649271,0.119436574956913,0.906779591276917
"prior_shift",0.2,88,"Plug-in: Target-audit same-X",0.0648958579060279,0.0678071585649271,0.119436574956913,0.906779591276917
"prior_shift",0.2,88,"Augmented: External same-X",0.0644335064911602,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,88,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,88,"Augmented: External same-X distorted",0.0649972813664952,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,88,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,88,"Augmented: External same-X recalibrated",0.0649676289703426,0.0678071585649271,0.118980193358663,0.907354533638994
"prior_shift",0.2,88,"Plug-in: External same-X recalibrated",0.0652579830071492,0.0678071585649271,0.118980193358663,0.907354533638994
"prior_shift",0.2,88,"Augmented: External BISG-like",0.0647514120700465,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,88,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,89,"IPW",0.0647354972209981,0.0678071585649271,NA,NA
"prior_shift",0.2,89,"Augmented: Target-audit same-X",0.0670507968338684,0.0678071585649271,0.119329676582705,0.906420113512419
"prior_shift",0.2,89,"Plug-in: Target-audit same-X",0.0673282585645683,0.0678071585649271,0.119329676582705,0.906420113512419
"prior_shift",0.2,89,"Augmented: External same-X",0.0670550227760648,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,89,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,89,"Augmented: External same-X distorted",0.0670191754281612,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,89,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,89,"Augmented: External same-X recalibrated",0.0670174068732047,0.0678071585649271,0.118925283797984,0.907224170699688
"prior_shift",0.2,89,"Plug-in: External same-X recalibrated",0.0670198932117138,0.0678071585649271,0.118925283797984,0.907224170699688
"prior_shift",0.2,89,"Augmented: External BISG-like",0.0674444197849072,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,89,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,90,"IPW",0.071113692515744,0.0678071585649271,NA,NA
"prior_shift",0.2,90,"Augmented: Target-audit same-X",0.0696617896398835,0.0678071585649271,0.11955328120243,0.907241609028744
"prior_shift",0.2,90,"Plug-in: Target-audit same-X",0.0695117771231829,0.0678071585649271,0.11955328120243,0.907241609028744
"prior_shift",0.2,90,"Augmented: External same-X",0.0695089875611149,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,90,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,90,"Augmented: External same-X distorted",0.0696090812484487,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,90,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,90,"Augmented: External same-X recalibrated",0.0696594224692398,0.0678071585649271,0.119264319202612,0.907413118587169
"prior_shift",0.2,90,"Plug-in: External same-X recalibrated",0.069619477230316,0.0678071585649271,0.119264319202612,0.907413118587169
"prior_shift",0.2,90,"Augmented: External BISG-like",0.0689149820574568,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,90,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,91,"IPW",0.0696472278469015,0.0678071585649271,NA,NA
"prior_shift",0.2,91,"Augmented: Target-audit same-X",0.0661492656132523,0.0678071585649271,0.120248845469845,0.90556504757986
"prior_shift",0.2,91,"Plug-in: Target-audit same-X",0.0660881946359905,0.0678071585649271,0.120248845469845,0.90556504757986
"prior_shift",0.2,91,"Augmented: External same-X",0.0665571141326682,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,91,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,91,"Augmented: External same-X distorted",0.0667918220881508,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,91,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,91,"Augmented: External same-X recalibrated",0.066484361441346,0.0678071585649271,0.11899009883708,0.907428858801784
"prior_shift",0.2,91,"Plug-in: External same-X recalibrated",0.069066937468321,0.0678071585649271,0.11899009883708,0.907428858801784
"prior_shift",0.2,91,"Augmented: External BISG-like",0.0651216205107931,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,91,"Plug-in: External BISG-like",0.0362249698123135,0.0678071585649271,0.151716692879977,0.862739679056371
"prior_shift",0.2,92,"IPW",0.0638708423418128,0.0678071585649271,NA,NA
"prior_shift",0.2,92,"Augmented: Target-audit same-X",0.0682448500962701,0.0678071585649271,0.119817608780835,0.906183487796435
"prior_shift",0.2,92,"Plug-in: Target-audit same-X",0.0682826147573238,0.0678071585649271,0.119817608780835,0.906183487796435
"prior_shift",0.2,92,"Augmented: External same-X",0.0678826390166842,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,92,"Plug-in: External same-X",0.0641032083226303,0.0678071585649271,0.123816064393534,0.907541914036222
"prior_shift",0.2,92,"Augmented: External same-X distorted",0.0684949986779056,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,92,"Plug-in: External same-X distorted",0.0738304888005812,0.0678071585649271,0.121534345229959,0.907541914036222
"prior_shift",0.2,92,"Augmented: External same-X recalibrated",0.0682623449059581,0.0678071585649271,0.11879674794316,0.907305092383957
"prior_shift",0.2,92,"Plug-in: External same-X recalibrated",0.0673274678446436,0.0678071585649271,0.11879674794316,0.907305092383957
"prior_shift",0.2,92,"Augmented: External BISG-like",0.0678517511265573,0.0678071585649271,0.151716692879977,0.862739679056371
