"audit_rate","replicate","method","path_type","lambda","selected","audited_train_n","audited_validation_n","training_estimated_moment","validation_estimated_moment","converged","gradient_norm","log_loss","auc","accuracy","dp_score_signed","eo_score_signed","dp_score","eo_score","dp_decision_signed","eo_decision_signed","dp_decision","eo_decision"
0.05,1,"AugmentedMisspecified","exact",10,FALSE,884,295,0.00156996805411427,0.00816289353737116,TRUE,1.27366947411341e-05,0.459968666325693,0.73911302646861,0.810459693537642,0.022410383937833,0.0155237961743769,0.022410383937833,0.0155237961743769,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.05,1,"AugmentedMisspecified","exact",31.6227766016838,FALSE,884,295,0.00142608061297666,0.00813455296034838,TRUE,1.08727342359458e-05,0.459943820471879,0.739165307363402,0.810459693537642,0.0221539858528027,0.0152776887289038,0.0221539858528027,0.0152776887289038,0.0203968633589886,0.00616063671890166,0.0203968633589886,0.00616063671890166
0.05,1,"AugmentedMisspecified","exact",100,FALSE,884,295,0.00111514932214714,0.00808055931958031,TRUE,1.13852886262666e-05,0.459913555220927,0.739316841526152,0.810792804796802,0.0215818383033987,0.0147304104515293,0.0215818383033987,0.0147304104515293,0.0195561739937091,0.00595431624176823,0.0195561739937091,0.00595431624176823
0.05,1,"AugmentedMisspecified","exact",316.227766016838,TRUE,884,295,0.000671126939561744,0.00800012051093074,TRUE,1.09375620356868e-05,0.459937078818659,0.739498939904318,0.810459693537642,0.0207208860724846,0.0139087177867042,0.0207208860724846,0.0139087177867042,0.0181637604904988,0.00470306368521989,0.0181637604904988,0.00470306368521989
0.05,1,"AugmentedMisspecified","exact",1000,FALSE,884,295,0.000300145405689828,0.00792739219447992,TRUE,1.58980608837042e-05,0.460023319023686,0.739608005894068,0.810792804796802,0.0199820737335572,0.0132041482871245,0.0199820737335572,0.0132041482871245,0.0167713469872887,0.00414843251494801,0.0167713469872887,0.00414843251494801
0.05,1,"AugmentedMisspecified","exact",3162.27766016838,FALSE,884,295,0.000109381802417349,0.00789476286473422,TRUE,1.73975347839371e-05,0.460092385065753,0.739603340829609,0.810792804796802,0.0195951114057014,0.0128367836179938,0.0195951114057014,0.0128367836179938,0.0162196228493572,0.00380012182180989,0.0162196228493572,0.00380012182180989
0.05,1,"AugmentedMisspecified","exact",10000,FALSE,884,295,3.64467693909663e-05,0.0078725365130308,TRUE,3.29111908797992e-05,0.460125072361844,0.739585645757526,0.810293137908061,0.019447543744713,0.0126965904394573,0.019447543744713,0.0126965904394573,0.0167844501456711,0.00456107346921497,0.0167844501456711,0.00456107346921497
0.05,2,"Unconstrained","exact",0,TRUE,898,303,0.00547092717299917,0.00566185264335496,TRUE,1.08513695273046e-13,0.459985191766891,0.739071040888486,0.810293137908061,0.0225450043231494,0.0156520704595688,0.0225450043231494,0.0156520704595688,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",0,FALSE,898,303,0.00529178061490764,0.00629127250049168,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",0.001,FALSE,898,303,0.00529177820905107,0.00629127012120198,TRUE,1.11021923359621e-07,0.459985190194421,0.739071040888486,0.810293137908061,0.0225449954653917,0.0156520629158549,0.0225449954653917,0.0156520629158549,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",0.00316227766016838,FALSE,898,303,0.00529177173392345,0.00629126391448259,TRUE,3.27015255675397e-07,0.459985185613298,0.739070880024194,0.810293137908061,0.0225449720466989,0.0156520426163859,0.0225449720466989,0.0156520426163859,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",0.01,FALSE,898,303,0.00529175136616696,0.00629124429197505,TRUE,1.02198254684685e-06,0.459985171551179,0.739071040888486,0.810293137908061,0.0225448981889969,0.0156519786441922,0.0225448981889969,0.0156519786441922,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",0.0316227766016838,FALSE,898,303,0.00529168722448246,0.00629118250464328,TRUE,3.22121257043506e-06,0.459985127257558,0.739072166938527,0.810293137908061,0.022544665617006,0.0156517771643727,0.022544665617006,0.0156517771643727,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",0.1,FALSE,898,303,0.00529148451496665,0.00629098721315148,TRUE,1.01779949552156e-05,0.459984987357526,0.739073936445736,0.810293137908061,0.0225439305655029,0.0156511404026737,0.0225439305655029,0.0156511404026737,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",0.316227766016838,FALSE,898,303,0.0052877286987205,0.00628757386933509,TRUE,7.04374605439898e-06,0.459982676334325,0.739073132124277,0.810293137908061,0.0225308674490009,0.0156386715863113,0.0225308674490009,0.0156386715863113,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",1,FALSE,898,303,0.00527881433635366,0.00627927942073684,TRUE,1.00980212214249e-05,0.459976750441284,0.739083266574652,0.810293137908061,0.0224996613374855,0.0156091517207169,0.0224996613374855,0.0156091517207169,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Oracle","exact",3.16227766016838,FALSE,898,303,0.0052503730703072,0.00625317992796339,TRUE,1.07983673725647e-05,0.459956840475952,0.739106591896944,0.810459693537642,0.0224021867558235,0.0155171336742858,0.0224021867558235,0.0155171336742858,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.05,2,"Oracle","exact",10,FALSE,898,303,0.00516290222934436,0.00617284288570082,TRUE,1.35711523260974e-05,0.459901923811195,0.739135708333736,0.810126582278481,0.0220998360246384,0.0152315388936607,0.0220998360246384,0.0152315388936607,0.0203968633589886,0.00581232602576331,0.0203968633589886,0.00581232602576331
0.05,2,"Oracle","exact",31.6227766016838,FALSE,898,303,0.00490507377328343,0.00593539670106781,TRUE,1.2874457926251e-05,0.459775129966012,0.739278394960443,0.810626249167222,0.0212068762215351,0.0143924036090841,0.0212068762215351,0.0143924036090841,0.0191358293110695,0.00505137437835812,0.0191358293110695,0.00505137437835812
0.05,2,"Oracle","exact",100,FALSE,898,303,0.00423818823092835,0.00531500310935873,TRUE,1.30170796508488e-05,0.459694378897102,0.739465158403068,0.80929380413058,0.0188965026603667,0.0122224372460267,0.0188965026603667,0.0122224372460267,0.0166137612152311,0.00560600554862978,0.0166137612152311,0.00560600554862978
0.05,2,"Oracle","exact",316.227766016838,FALSE,898,303,0.00296861159733483,0.00412257407593279,TRUE,9.78614051228416e-06,0.460515173956145,0.738873821266903,0.807628247834777,0.0144915803037272,0.00811319452010117,0.0144915803037272,0.00811319452010117,0.0145910046237915,0.0051290343332342,0.0145910046237915,0.0051290343332342
0.05,2,"Oracle","exact",1000,TRUE,898,303,0.0015244494976099,0.00274413819293694,TRUE,1.2719592279585e-05,0.463023210000175,0.736152319180493,0.801798800799467,0.00947083663580917,0.00346286875802315,0.00947083663580917,0.00346286875802315,0.0106896261831253,0.00101363627670348,0.0106896261831253,0.00101363627670348
0.05,2,"Oracle","exact",3162.27766016838,FALSE,898,303,0.000599471380623759,0.00184861217495315,TRUE,1.63582006081514e-05,0.465509880555462,0.732973640777168,0.796635576282478,0.00624511222118151,0.000487191790973118,0.00624511222118151,0.000487191790973118,0.00525135162557455,-0.00205682970041221,0.00525135162557455,0.00205682970041221
0.05,2,"Oracle","exact",10000,FALSE,898,303,0.000205290515412797,0.00146299919379623,TRUE,2.82394971673876e-05,0.466777514921169,0.731273305214255,0.794636908727515,0.00486644519774648,-0.000783380595229533,0.00486644519774648,0.000783380595229533,0.00484411010131736,-0.0030374315186984,0.00484411010131736,0.0030374315186984
0.05,2,"SoftProxy","exact",0,FALSE,898,303,0.00547092717299925,0.00566185264335506,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",0.001,FALSE,898,303,0.00547092469761373,0.00566185012737453,TRUE,1.18439775157729e-07,0.459985189439593,0.739071040888486,0.810293137908061,0.0225449973990332,0.0156520647978393,0.0225449973990332,0.0156520647978393,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",0.00316227766016838,FALSE,898,303,0.00547091764337975,0.00566184295866519,TRUE,3.48706240121271e-07,0.459985182868497,0.739070880024194,0.810293137908061,0.0225449781863416,0.0156520489038066,0.0225449781863416,0.0156520489038066,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",0.01,FALSE,898,303,0.00547089575567481,0.00566182072261232,TRUE,1.08578147012771e-06,0.459985162593377,0.739070719159902,0.810293137908061,0.0225449182426578,0.0156519992631297,0.0225449182426578,0.0156519992631297,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",0.0316227766016838,FALSE,898,303,0.00547082682640249,0.00566175069868902,TRUE,3.42119913771929e-06,0.459985098751686,0.739071684345652,0.810293137908061,0.0225447294421125,0.0156518428819916,0.0225447294421125,0.0156518428819916,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",0.1,FALSE,898,303,0.00547060904280902,0.00566152945850407,TRUE,1.08089888756892e-05,0.459984897077904,0.739072649531402,0.810293137908061,0.0225441328316943,0.0156513487171589,0.0225441328316943,0.0156513487171589,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",0.316227766016838,FALSE,898,303,0.00546673972585899,0.00565765931081458,TRUE,9.01183998101191e-06,0.459981920945426,0.739072649531402,0.810293137908061,0.0225332223017654,0.0156412933948187,0.0225332223017654,0.0156412933948187,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",1,FALSE,898,303,0.00545675017747746,0.00564779786146817,TRUE,1.39609536374727e-05,0.459972768132688,0.739081497067444,0.810293137908061,0.0225050695184169,0.0156153334569793,0.0225050695184169,0.0156153334569793,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"SoftProxy","exact",3.16227766016838,FALSE,898,303,0.00542552749840858,0.00561685900038308,TRUE,1.25550022211767e-05,0.459945924821352,0.739108361404152,0.810459693537642,0.0224261568917764,0.0155421741349273,0.0224261568917764,0.0155421741349273,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.05,2,"SoftProxy","exact",10,FALSE,898,303,0.00532951937061205,0.00552149542093641,TRUE,7.33949277488122e-06,0.459868410860347,0.739178498235319,0.810459693537642,0.0221735883986156,0.0153104234955482,0.0221735883986156,0.0153104234955482,0.0216447942485254,0.00741188927545,0.0216447942485254,0.00741188927545
0.05,2,"SoftProxy","exact",31.6227766016838,FALSE,898,303,0.0050483526739942,0.00524211552052166,TRUE,9.56336417726227e-06,0.459678378720527,0.739269225695819,0.810959360426382,0.0214339012872955,0.0146308745026138,0.0214339012872955,0.0146308745026138,0.0221834152280734,0.00825050087773127,0.0221834152280734,0.00825050087773127
0.05,2,"SoftProxy","exact",100,FALSE,898,303,0.00433103858904906,0.00452719116228873,TRUE,1.14588637717791e-05,0.459452922697711,0.739272603845944,0.810459693537642,0.0195273306442805,0.0128837545029157,0.0195273306442805,0.0128837545029157,0.0201999681117825,0.00999205434342276,0.0201999681117825,0.00999205434342276
0.05,2,"SoftProxy","exact",316.227766016838,FALSE,898,303,0.00299776085428185,0.0031899309153824,TRUE,1.10729684969137e-05,0.460030630639557,0.738282323266446,0.807461692205197,0.0159302228401658,0.00960436381340313,0.0159302228401658,0.00960436381340313,0.0185582467278343,0.00875413148062187,0.0185582467278343,0.00875413148062187
0.05,2,"SoftProxy","exact",1000,TRUE,898,303,0.00152098184898906,0.00169083250849835,TRUE,1.24987932885639e-05,0.462221076916084,0.735477010884078,0.801965356429047,0.0118870768891651,0.00591978489889999,0.0118870768891651,0.00591978489889999,0.0164041106811036,0.00736088870806872,0.0164041106811036,0.00736088870806872
0.05,2,"SoftProxy","exact",3162.27766016838,FALSE,898,303,0.000593071408355254,0.00073412603965073,TRUE,9.76503569072781e-06,0.464452690162616,0.732316831874294,0.799133910726183,0.00934926954941795,0.00359489336130825,0.00934926954941795,0.00359489336130825,0.0137768694467391,0.00498704411722939,0.0137768694467391,0.00498704411722939
0.05,2,"SoftProxy","exact",10000,FALSE,898,303,0.000202372167139499,0.0003285289583403,TRUE,2.08093235865355e-05,0.465593704350187,0.730704971671798,0.796802131912059,0.00828850443198315,0.00262106566640929,0.00828850443198315,0.00262106566640929,0.0104403183023877,0.0031035004355332,0.0104403183023877,0.0031035004355332
0.05,2,"IPW","exact",0,FALSE,898,303,0.00188654799617191,0.00153444351185745,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",0.001,FALSE,898,303,0.00188654638041207,0.0015344449569872,TRUE,6.27971974167484e-08,0.459985191447906,0.739071040888486,0.810293137908061,0.0225450013735656,0.01565206795038,0.0225450013735656,0.01565206795038,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",0.00316227766016838,FALSE,898,303,0.00188654179866412,0.00153444840447148,TRUE,1.89167164731223e-07,0.459985190409712,0.739071040888486,0.810293137908061,0.0225449936342982,0.0156520612607625,0.0225449936342982,0.0156520612607625,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",0.01,FALSE,898,303,0.00188652735280691,0.0015344596031438,TRUE,5.92070752139063e-07,0.459985187217109,0.739070880024194,0.810293137908061,0.0225449690290606,0.0156520400369361,0.0225449690290606,0.0156520400369361,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",0.0316227766016838,FALSE,898,303,0.00188648183464177,0.00153449485901667,TRUE,1.86651544813829e-06,0.459985177153127,0.739071201752777,0.810293137908061,0.0225448915463857,0.0156519731945526,0.0225448915463857,0.0156519731945526,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",0.1,FALSE,898,303,0.00188633799480341,0.00153460633362804,TRUE,5.89719795379116e-06,0.459985145372891,0.739071845209944,0.810293137908061,0.0225446466510889,0.0156517619385296,0.0225446466510889,0.0156517619385296,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",0.316227766016838,FALSE,898,303,0.00188588326289784,0.00153495876299121,TRUE,1.86395374493913e-05,0.459985044983036,0.739072971259986,0.810293137908061,0.0225438724290918,0.0156510940702672,0.0225438724290918,0.0156510940702672,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",1,FALSE,898,303,0.00187378523284634,0.00154278019649857,TRUE,1.68289294367384e-05,0.459982480545445,0.739080853610277,0.810293137908061,0.0225273612099363,0.0156362069426343,0.0225273612099363,0.0156362069426343,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",3.16227766016838,FALSE,898,303,0.00184310120085211,0.00155489480825737,TRUE,1.15457725140049e-05,0.459979146101788,0.739103213746819,0.810293137908061,0.0224892559614458,0.015603502275172,0.0224892559614458,0.015603502275172,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"IPW","exact",10,FALSE,898,303,0.00175452936454245,0.00160128609506196,TRUE,9.43221079187957e-06,0.459968357181182,0.739135869198027,0.810459693537642,0.0223715886008014,0.0155004325143951,0.0223715886008014,0.0155004325143951,0.0217892768621993,0.00796652044572188,0.0217892768621993,0.00796652044572188
0.05,2,"IPW","exact",31.6227766016838,FALSE,898,303,0.00152062992964799,0.00172159625028642,TRUE,1.48958185963424e-05,0.459946645047624,0.739297698675443,0.809960026648901,0.0220759299226277,0.0152438026244933,0.0220759299226277,0.0152438026244933,0.0206727254279541,0.00671526788917343,0.0206727254279541,0.00671526788917343
0.05,2,"IPW","exact",100,FALSE,898,303,0.00106966072709274,0.00195133458313544,TRUE,1.18648909423293e-05,0.459946505592744,0.739595780207901,0.80962691538974,0.0214977694963888,0.0147430408863456,0.0214977694963888,0.0147430408863456,0.0194247945384181,0.00601864650289696,0.0194247945384181,0.00601864650289696
0.05,2,"IPW","exact",316.227766016838,TRUE,898,303,0.000550437378114853,0.00220714558014041,TRUE,1.31347310228316e-05,0.460011529742151,0.739773696114484,0.80962691538974,0.0208385739817755,0.0141758200238861,0.0208385739817755,0.0141758200238861,0.0198320360626745,0.00671526788917343,0.0198320360626745,0.00671526788917343
0.05,2,"IPW","exact",1000,FALSE,898,303,0.000216848879386888,0.00237233864243171,TRUE,1.37488529255143e-05,0.460088426071408,0.739885014204317,0.809127248500999,0.0204126052854806,0.0138104455231903,0.0204126052854806,0.0138104455231903,0.0190044498557782,0.00657327767316873,0.0190044498557782,0.00657327767316873
0.05,2,"IPW","exact",3162.27766016838,FALSE,898,303,7.43672450665861e-05,0.00244017126727197,TRUE,8.01455186554609e-06,0.460132919129463,0.7399085003909,0.808960692871419,0.0202314940456113,0.0136553081376745,0.0202314940456113,0.0136553081376745,0.0194247945384181,0.0071279088434405,0.0194247945384181,0.0071279088434405
0.05,2,"IPW","exact",10000,FALSE,898,303,2.41890218383701e-05,0.00246393617745995,TRUE,2.1327756073491e-05,0.460149840940629,0.739924104227192,0.809127248500999,0.0201686028862333,0.0136015787884061,0.0201686028862333,0.0136015787884061,0.0191489324694528,0.0071279088434405,0.0191489324694528,0.0071279088434405
0.05,2,"Augmented","exact",0,FALSE,898,303,0.00601094135896675,0.00767421189250372,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Augmented","exact",0.001,FALSE,898,303,0.00601093827736522,0.00767421080156721,TRUE,1.42210203152751e-07,0.459985189567154,0.739071040888486,0.810293137908061,0.0225449955650486,0.015652063204105,0.0225449955650486,0.015652063204105,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Augmented","exact",0.00316227766016838,FALSE,898,303,0.00601092944730392,0.00767420864697622,TRUE,4.21405373028874e-07,0.459985183377927,0.739070880024194,0.810293137908061,0.0225449712449787,0.0156520428458414,0.0225449712449787,0.0156520428458414,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Augmented","exact",0.01,FALSE,898,303,0.00601090200876444,0.00767420150707632,TRUE,1.31372381433271e-06,0.45998516430165,0.739071040888486,0.810293137908061,0.0225448953462758,0.0156519792718096,0.0225448953462758,0.0156519792718096,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Augmented","exact",0.0316227766016838,FALSE,898,303,0.00601081558302765,0.00767417905211093,TRUE,4.14019495413266e-06,0.45998510423043,0.739071523481361,0.810293137908061,0.0225446562995419,0.0156517790126307,0.0225446562995419,0.0156517790126307,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Augmented","exact",0.1,FALSE,898,303,0.00601054251173026,0.00767410799657955,TRUE,1.30808950108173e-05,0.45998491447372,0.739072327802819,0.810293137908061,0.0225439009176571,0.0156511462039572,0.0225439009176571,0.0156511462039572,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Augmented","exact",0.316227766016838,FALSE,898,303,0.00600514487566529,0.00767371251478146,TRUE,1.25566959174366e-05,0.459982146403045,0.739068145331236,0.810293137908061,0.0225298021888983,0.0156382779885547,0.0225298021888983,0.0156382779885547,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"Augmented","exact",1,FALSE,898,303,0.00598989982140647,0.00767271518721897,TRUE,1.11927224390183e-05,0.459973298693743,0.739078923238777,0.810459693537642,0.0224973950808328,0.0156089981019872,0.0224973950808328,0.0156089981019872,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.05,2,"Augmented","exact",3.16227766016838,FALSE,898,303,0.00594401186871992,0.0076658960294713,TRUE,1.07823814670564e-05,0.459950084391494,0.739087288181944,0.810626249167222,0.0223921214429474,0.0155152791949963,0.0223921214429474,0.0155152791949963,0.0213689321795596,0.00741188927545,0.0213689321795596,0.00741188927545
0.05,2,"Augmented","exact",10,FALSE,898,303,0.0058016210694707,0.00764792404457269,TRUE,1.28770313300648e-05,0.459879879830168,0.739088735960569,0.810792804796802,0.022076024174104,0.0152342513964148,0.022076024174104,0.0152342513964148,0.0216447942485254,0.00776019996858823,0.0216447942485254,0.00776019996858823
0.05,2,"Augmented","exact",31.6227766016838,FALSE,898,303,0.00539496307207884,0.00759169189969671,TRUE,1.18832118976806e-05,0.459735932956523,0.739026964072569,0.810293137908061,0.021157341395082,0.0144165071906507,0.021157341395082,0.0144165071906507,0.0192803119247436,0.00616063671890166,0.0192803119247436,0.00616063671890166
0.05,2,"Augmented","exact",100,FALSE,898,303,0.00441046153518627,0.00742359503789878,TRUE,1.46152453968316e-05,0.45972266302501,0.738466030287529,0.810792804796802,0.018916396580267,0.012425037256993,0.018916396580267,0.012425037256993,0.0189782435390126,0.00915344274114138,0.0189782435390126,0.00915344274114138
0.05,2,"Augmented","exact",316.227766016838,TRUE,898,303,0.00266506861711601,0.00702241323093673,TRUE,1.366243726732e-05,0.460638057537457,0.736601452282825,0.807628247834777,0.0154453094294629,0.00937059302116983,0.0154453094294629,0.00937059302116983,0.0156944528996538,0.00763153944633077,0.0156944528996538,0.00763153944633077
0.05,2,"Augmented","exact",1000,FALSE,898,303,0.00117720985676488,0.00655325770535039,TRUE,1.19053957162688e-05,0.462530149545696,0.733724394426374,0.804796802131912,0.0124045759749729,0.00664012958853222,0.0124045759749729,0.00664012958853222,0.0141706599411514,0.00685725810517812,0.0141706599411514,0.00685725810517812
0.05,2,"Augmented","exact",3162.27766016838,FALSE,898,303,0.000428206131266272,0.00627223065842232,TRUE,1.98959722574188e-05,0.463931798103129,0.731889576315629,0.802631578947368,0.0107935531262644,0.00518684136223058,0.0107935531262644,0.00518684136223058,0.0116616950036961,0.00386445208293862,0.0116616950036961,0.00386445208293862
0.05,2,"Augmented","exact",10000,FALSE,898,303,0.000142341593217865,0.00615960000357824,TRUE,2.48974316473014e-05,0.464538464388566,0.731185473311005,0.801132578281146,0.010175456841603,0.00462859374729585,0.010175456841603,0.00462859374729585,0.0108341087967999,0.00267752978751867,0.0108341087967999,0.00267752978751867
0.05,2,"AugmentedMisspecified","exact",0,FALSE,898,303,0.00482497585367405,0.005914678393026,TRUE,1.05052121372752e-13,0.459985191766892,0.739071040888486,0.810293137908061,0.02254500432315,0.0156520704595693,0.02254500432315,0.0156520704595693,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",0.001,FALSE,898,303,0.00482497344931061,0.00591467813908547,TRUE,1.18351369907433e-07,0.459985189873338,0.739071040888486,0.810293137908061,0.0225449979078045,0.0156520651013135,0.0225449979078045,0.0156520651013135,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",0.00316227766016838,FALSE,898,303,0.0048249664316614,0.00591467771945025,TRUE,3.53382476450036e-07,0.459985184484972,0.739070880024194,0.810293137908061,0.0225449796609344,0.0156520497203535,0.0225449796609344,0.0156520497203535,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",0.01,FALSE,898,303,0.00482494460716879,0.00591467623433329,TRUE,1.10244840608928e-06,0.459985167818475,0.739070719159902,0.810293137908061,0.0225449227974475,0.0156520017460258,0.0225449227974475,0.0156520017460258,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",0.0316227766016838,FALSE,898,303,0.00482487585260199,0.00591467155034631,TRUE,3.47457806806922e-06,0.459985115326343,0.739071523481361,0.810293137908061,0.0225447436624072,0.015651850590599,0.0225447436624072,0.015651850590599,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",0.1,FALSE,898,303,0.00482465862274161,0.00591465670196154,TRUE,1.09777431764098e-05,0.459984949495893,0.739072166938527,0.810293137908061,0.0225441776266593,0.0156513729648047,0.0225441776266593,0.0156513729648047,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",0.316227766016838,FALSE,898,303,0.00481992387191329,0.00591426167917394,TRUE,9.15575218836405e-06,0.459982111616444,0.739073775581444,0.810293137908061,0.0225325038422347,0.0156407122101518,0.0225325038422347,0.0156407122101518,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",1,FALSE,898,303,0.00480739702708701,0.00591365729312878,TRUE,9.52605142825384e-06,0.459973951764501,0.739080371017402,0.810293137908061,0.0225049702477392,0.0156153881235565,0.0225049702477392,0.0156153881235565,0.0208172080416283,0.00671526788917332,0.0208172080416283,0.00671526788917332
0.05,2,"AugmentedMisspecified","exact",3.16227766016838,FALSE,898,303,0.00476922961059321,0.00590997311337892,TRUE,9.37517473107993e-06,0.459951780639517,0.739093722753611,0.810459693537642,0.022417068495247,0.0155359352887967,0.022417068495247,0.0155359352887967,0.0210930701105938,0.00706357858231177,0.0210930701105938,0.00706357858231177
0.05,2,"AugmentedMisspecified","exact",10,FALSE,898,303,0.00465270921540196,0.00589894709160702,TRUE,1.07464515393433e-05,0.459887210635742,0.739144234141194,0.810293137908061,0.0221468360064195,0.0152910342211263,0.0221468360064195,0.0152910342211263,0.0215134147932335,0.00761820975258365,0.0215134147932335,0.00761820975258365
0.05,2,"AugmentedMisspecified","exact",31.6227766016838,FALSE,898,303,0.00431634842614254,0.00586629186689515,TRUE,1.45366859594321e-05,0.459732802401891,0.739213084058027,0.810626249167222,0.0213832009169233,0.0146012169778157,0.0213832009169233,0.0146012169778157,0.019976518676349,0.00650894741204,0.019976518676349,0.00650894741204
0.05,2,"AugmentedMisspecified","exact",100,FALSE,898,303,0.00351628482926882,0.0057694488714005,TRUE,1.56758621903216e-05,0.45959521993335,0.739117530668777,0.811792138574284,0.0195260930339494,0.0129256401117528,0.0195260930339494,0.0129256401117528,0.0206596222695714,0.00950175343427961,0.0206596222695714,0.00950175343427961
0.05,2,"AugmentedMisspecified","exact",316.227766016838,TRUE,898,303,0.00220607732971905,0.00555509701725196,TRUE,1.21639856630122e-05,0.460054293002981,0.738128054410738,0.810293137908061,0.0164781505112509,0.0101873154927017,0.0164781505112509,0.0101873154927017,0.0172837616500702,0.00839249109373608,0.0172837616500702,0.00839249109373608
0.05,2,"AugmentedMisspecified","exact",1000,FALSE,898,303,0.00097205360563063,0.00532545343167347,TRUE,1.26372411621797e-05,0.461031211515555,0.736759903610116,0.808294470353098,0.0140040080866451,0.00799978538748003,0.0140040080866451,0.00799978538748003,0.0151689350784886,0.00714123853718784,0.0151689350784886,0.00714123853718784
